gamma_phi=0_002MHz
job_index,eps,fd,qubit_state,t_levels,c_levels,fc,Ej,g,Ec,kappa,gamma,gamma_phi,n_t,n_c,end_time,snapshots,group_folder
104,0.0055500300000000001,10.4815,1,11,45,10.426299999999999,52.405522658165175,0.29324769334758782,0.21448180630636157,0.001,0.0,1.9999999999999999e-06,0.0,0.036999999999999998,30000.0,2001,-18dBm
105,0.0055500300000000001,10.481999999999999,1,11,45,10.426299999999999,52.405522658165175,0.29324769334758782,0.21448180630636157,0.001,0.0,1.9999999999999999e-06,0.0,0.036999999999999998,30000.0,2001,-18dBm
106,0.0055500300000000001,10.4825,1,11,45,10.426299999999999,52.405522658165175,0.29324769334758782,0.21448180630636157,0.001,0.0,1.9999999999999999e-06,0.0,0.036999999999999998,30000.0,2001,-18dBm
107,0.0055500300000000001,10.483000000000001,1,11,45,10.426299999999999,52.405522658165175,0.29324769334758782,0.21448180630636157,0.001,0.0,1.9999999999999999e-06,0.0,0.036999999999999998,30000.0,2001,-18dBm
108,0.0055500300000000001,10.483499999999999,1,11,45,10.426299999999999,52.405522658165175,0.29324769334758782,0.21448180630636157,0.001,0.0,1.9999999999999999e-06,0.0,0.036999999999999998,30000.0,2001,-18dBm
109,0.0055500300000000001,10.484,1,11,45,10.426299999999999,52.405522658165175,0.29324769334758782,0.21448180630636157,0.001,0.0,1.9999999999999999e-06,0.0,0.036999999999999998,30000.0,2001,-18dBm
110,0.0055500300000000001,10.484500000000001,1,11,45,10.426299999999999,52.405522658165175,0.29324769334758782,0.21448180630636157,0.001,0.0,1.9999999999999999e-06,0.0,0.036999999999999998,30000.0,2001,-18dBm
111,0.0055500300000000001,10.484999999999999,1,11,45,10.426299999999999,52.405522658165175,0.29324769334758782,0.21448180630636157,0.001,0.0,1.9999999999999999e-06,0.0,0.036999999999999998,30000.0,2001,-18dBm
112,0.0055500300000000001,10.4855,1,11,45,10.426299999999999,52.405522658165175,0.29324769334758782,0.21448180630636157,0.001,0.0,1.9999999999999999e-06,0.0,0.036999999999999998,30000.0,2001,-18dBm
113,0.0055500300000000001,10.486000000000001,1,11,45,10.426299999999999,52.405522658165175,0.29324769334758782,0.21448180630636157,0.001,0.0,1.9999999999999999e-06,0.0,0.036999999999999998,30000.0,2001,-18dBm
114,0.0055500300000000001,10.486499999999999,1,11,45,10.426299999999999,52.405522658165175,0.29324769334758782,0.21448180630636157,0.001,0.0,1.9999999999999999e-06,0.0,0.036999999999999998,30000.0,2001,-18dBm
115,0.0055500300000000001,10.487,1,11,45,10.426299999999999,52.405522658165175,0.29324769334758782,0.21448180630636157,0.001,0.0,1.9999999999999999e-06,0.0,0.036999999999999998,30000.0,2001,-18dBm
116,0.0055500300000000001,10.487500000000001,1,11,45,10.426299999999999,52.405522658165175,0.29324769334758782,0.21448180630636157,0.001,0.0,1.9999999999999999e-06,0.0,0.036999999999999998,30000.0,2001,-18dBm
117,0.0055500300000000001,10.488,1,11,45,10.426299999999999,52.405522658165175,0.29324769334758782,0.21448180630636157,0.001,0.0,1.9999999999999999e-06,0.0,0.036999999999999998,30000.0,2001,-18dBm
118,0.0055500300000000001,10.4885,1,11,45,10.426299999999999,52.405522658165175,0.29324769334758782,0.21448180630636157,0.001,0.0,1.9999999999999999e-06,0.0,0.036999999999999998,30000.0,2001,-18dBm
119,0.0055500300000000001,10.489000000000001,1,11,45,10.426299999999999,52.405522658165175,0.29324769334758782,0.21448180630636157,0.001,0.0,1.9999999999999999e-06,0.0,0.036999999999999998,30000.0,2001,-18dBm
120,0.0055500300000000001,10.4895,1,11,45,10.426299999999999,52.405522658165175,0.29324769334758782,0.21448180630636157,0.001,0.0,1.9999999999999999e-06,0.0,0.036999999999999998,30000.0,2001,-18dBm
121,0.0055500300000000001,10.49,1,11,45,10.426299999999999,52.405522658165175,0.29324769334758782,0.21448180630636157,0.001,0.0,1.9999999999999999e-06,0.0,0.036999999999999998,30000.0,2001,-18dBm
122,0.0055500300000000001,10.490500000000001,1,11,45,10.426299999999999,52.405522658165175,0.29324769334758782,0.21448180630636157,0.001,0.0,1.9999999999999999e-06,0.0,0.036999999999999998,30000.0,2001,-18dBm
123,0.0055500300000000001,10.491,1,11,45,10.426299999999999,52.405522658165175,0.29324769334758782,0.21448180630636157,0.001,0.0,1.9999999999999999e-06,0.0,0.036999999999999998,30000.0,2001,-18dBm
124,0.0055500300000000001,10.492000000000001,1,11,45,10.426299999999999,52.405522658165175,0.29324769334758782,0.21448180630636157,0.001,0.0,1.9999999999999999e-06,0.0,0.036999999999999998,30000.0,2001,-18dBm
125,0.0055500300000000001,10.493,1,11,45,10.426299999999999,52.405522658165175,0.29324769334758782,0.21448180630636157,0.001,0.0,1.9999999999999999e-06,0.0,0.036999999999999998,30000.0,2001,-18dBm
126,0.0055500300000000001,10.494,1,11,45,10.426299999999999,52.405522658165175,0.29324769334758782,0.21448180630636157,0.001,0.0,1.9999999999999999e-06,0.0,0.036999999999999998,30000.0,2001,-18dBm
127,0.0055500300000000001,10.494999999999999,1,11,45,10.426299999999999,52.405522658165175,0.29324769334758782,0.21448180630636157,0.001,0.0,1.9999999999999999e-06,0.0,0.036999999999999998,30000.0,2001,-18dBm
128,0.0055500300000000001,10.496,1,11,45,10.426299999999999,52.405522658165175,0.29324769334758782,0.21448180630636157,0.001,0.0,1.9999999999999999e-06,0.0,0.036999999999999998,30000.0,2001,-18dBm
129,0.0055500300000000001,10.497,1,11,45,10.426299999999999,52.405522658165175,0.29324769334758782,0.21448180630636157,0.001,0.0,1.9999999999999999e-06,0.0,0.036999999999999998,30000.0,2001,-18dBm
130,0.0055500300000000001,10.497999999999999,1,11,45,10.426299999999999,52.405522658165175,0.29324769334758782,0.21448180630636157,0.001,0.0,1.9999999999999999e-06,0.0,0.036999999999999998,30000.0,2001,-18dBm
131,0.0055500300000000001,10.499000000000001,1,11,45,10.426299999999999,52.405522658165175,0.29324769334758782,0.21448180630636157,0.001,0.0,1.9999999999999999e-06,0.0,0.036999999999999998,30000.0,2001,-18dBm
132,0.0055500300000000001,10.5,1,11,45,10.426299999999999,52.405522658165175,0.29324769334758782,0.21448180630636157,0.001,0.0,1.9999999999999999e-06,0.0,0.036999999999999998,30000.0,2001,-18dBm
133,0.0062272400000000002,10.48,1,12,50,10.426299999999999,52.405522658165175,0.29324769334758782,0.21448180630636157,0.001,0.0,1.9999999999999999e-06,0.0,0.036999999999999998,30000.0,2001,-17dBm
134,0.0062272400000000002,10.480499999999999,1,12,50,10.426299999999999,52.405522658165175,0.29324769334758782,0.21448180630636157,0.001,0.0,1.9999999999999999e-06,0.0,0.036999999999999998,30000.0,2001,-17dBm
135,0.0062272400000000002,10.481,1,12,50,10.426299999999999,52.405522658165175,0.29324769334758782,0.21448180630636157,0.001,0.0,1.9999999999999999e-06,0.0,0.036999999999999998,30000.0,2001,-17dBm
